Punto_De_Venta,Tipo_De_Comprobante,Numero_De_Comprobante,Fecha_Emision,Fecha_Vencimiento,Fecha_Pago,Estado,CUIT/CUIL,Razon_Social,Condicion,SubTotal,,
95138,FCA,21975832,16/2/2018,11/3/2018,17/4/2018,Vencido,10-15601105-2,Empresa 2869 SRL,IVA Sujeto Exento,"2.227.739,00",,
88040,FCEA,82466941,3/9/2021,24/9/2021,24/9/2021,Vencido,44-69133816-2,Persona 2068,Responsable Inscripto,"249.838,00",,
28882,FCA,46393386,28/10/2014,14/12/2014,27/11/2014,Pagado,82-31035500-2,Persona 494,Responsable Inscripto,"4.004.362,00",,
45466,FCA,87900531,21/11/2020,15/12/2020,null,Pendiente de pago,99-75699533-3,Empresa 215 SRL,Régimen Simplificado,"3.527.282,00",,
88646,FCA,83940158,7/9/2014,5/11/2014,17/9/2014,Pagado,58-16496388-7,Persona 160,Régimen Simplificado,"4.447.457,00",,
50492,FCC,31728134,21/6/2017,1/8/2017,null,Pendiente de pago,74-58122348-9,Empresa 2510 SRL,IVA Sujeto Exento,"2.668.846,00",,
68104,FCEA,54772025,29/9/2016,24/10/2016,16/11/2016,Vencido,29-25796111-3,Empresa 1985 S.A.,IVA Sujeto Exento,"280.317,00",,
25819,FCA,23504636,27/12/2020,21/2/2021,29/12/2020,Pagado,98-60493999-2,Empresa 1904 S.A.,IVA Sujeto Exento,"1.468.233,00",,
28882,FCC,20129662,28/9/2021,27/11/2021,null,Pendiente de pago,82-31035500-2,Persona 494,Responsable Inscripto,"320.922,00",,
54125,FCC,47390332,28/7/2022,15/9/2022,22/8/2022,Pagado,92-21154639-3,Empresa 2471 SRL,Régimen Simplificado,"4.570.891,00",,
45971,FCC,74128220,17/7/2020,20/7/2020,22/7/2020,Vencido,36-95087610-6,Empresa 639 SAS,IVA Sujeto Exento,"2.357.232,00",,
21480,FCEA,81244905,25/3/2017,23/5/2017,null,Pendiente de pago,74-33074922-1,Empresa 2454 S.A.,Responsable Inscripto,"3.689.806,00",,
45466,FCEA,61345523,8/1/2020,31/1/2020,null,Pendiente de pago,99-75699533-3,Empresa 215 SRL,Régimen Simplificado,"4.503.318,00",,
16210,FCC,49720333,22/3/2017,25/3/2017,22/4/2017,Vencido,46-29847230-6,Persona 191,Régimen Simplificado,"1.175.578,00",,
57659,FCB,33270374,22/6/2018,28/6/2018,3/8/2018,Vencido,96-81978763-1,Empresa 1560 SAS,IVA Sujeto Exento,"4.585.195,00",,
17490,FCA,69149771,17/4/2023,5/6/2023,28/4/2023,Pagado,61-40622624-3,Empresa 1971 S.A.,Régimen Simplificado,"679.049,00",,
88774,FCC,50222394,15/9/2018,26/9/2018,null,Pendiente de pago,79-25993431-1,Empresa 1072 SAS,IVA Sujeto Exento,"2.869.191,00",,
34118,FCB,11924876,15/3/2015,27/3/2015,30/3/2015,Vencido,65-31296467-0,Empresa 2342 SRL,Responsable Inscripto,"1.220.265,00",,
88060,FCB,26774353,4/1/2017,25/2/2017,null,Pendiente de pago,43-81914395-8,Empresa 1000 SAS,Responsable Inscripto,"1.283.966,00",,
70531,FCA,37150380,22/1/2014,22/3/2014,13/2/2014,Pagado,26-73336482-8,Persona 2331,Régimen Simplificado,"293.395,00",,
45138,FCB,86283386,27/6/2016,14/8/2016,12/8/2016,Pagado,67-10046996-9,Persona 2436,Régimen Simplificado,"1.957.986,00",,
25819,FCA,91736774,28/2/2024,22/4/2024,7/3/2024,Pagado,98-60493999-2,Empresa 1904 S.A.,IVA Sujeto Exento,"4.638.794,00",,
10669,FCEA,10916171,25/3/2016,10/4/2016,9/4/2016,Pagado,76-70194179-5,Empresa 2869 SRL,Responsable Inscripto,"2.090.761,00",,
89286,FCB,80659917,3/2/2014,5/2/2014,9/3/2014,Vencido,99-90139845-3,Empresa 41 S.A.,IVA Sujeto Exento,"4.396.983,00",,
47936,FCEA,39825120,26/11/2019,16/12/2019,null,Pendiente de pago,94-38787048-5,Empresa 148 SAS,Régimen Simplificado,"2.141.203,00",,
78784,FCB,99791040,30/3/2019,6/5/2019,18/5/2019,Vencido,69-69959140-5,Empresa 611 SAS,Responsable Inscripto,"4.368.189,00",,
99315,FCA,34542043,14/6/2018,16/7/2018,12/8/2018,Vencido,72-22327499-2,Persona 770,Responsable Inscripto,"593.604,00",,
28414,FCB,47735298,11/9/2020,22/9/2020,7/10/2020,Vencido,34-54261721-2,Empresa 2419 SAS,IVA Sujeto Exento,"3.023.634,00",,
81368,FCC,40695562,13/4/2020,7/5/2020,10/5/2020,Vencido,55-12476597-6,Persona 2544,Responsable Inscripto,"2.625.097,00",,
58241,FCC,74603481,1/10/2017,21/10/2017,26/10/2017,Vencido,26-67874588-2,Empresa 1586 SAS,Régimen Simplificado,"4.804.301,00",,
15206,FCC,46219302,13/4/2021,21/5/2021,null,Pendiente de pago,97-11042536-7,Empresa 2526 SAS,Responsable Inscripto,"1.713.532,00",,
41563,FCA,68192283,13/4/2016,24/5/2016,null,Pendiente de pago,15-33770560-0,Empresa 895 SAS,Régimen Simplificado,"4.002.632,00",,
61103,FCB,70009508,26/1/2020,13/2/2020,10/2/2020,Pagado,12-55029662-6,Empresa 1791 S.A.,Responsable Inscripto,"4.103.589,00",,
58153,FCC,84527936,5/8/2017,16/9/2017,16/8/2017,Pagado,37-51067245-5,Empresa 1486 SRL,Responsable Inscripto,"347.416,00",,
92027,FCEA,34812993,15/7/2018,21/7/2018,28/7/2018,Vencido,35-18362131-0,Persona 1980,IVA Sujeto Exento,"433.633,00",,
70041,FCEA,40318847,27/9/2023,18/11/2023,5/10/2023,Pagado,13-76082330-6,Empresa 669 SAS,Régimen Simplificado,"4.361.912,00",,
15206,FCB,63112336,21/7/2024,7/8/2024,2/8/2024,Pagado,97-11042536-7,Empresa 2526 SAS,Responsable Inscripto,"4.913.129,00",,
41247,FCC,42745345,8/11/2016,17/11/2016,31/12/2016,Vencido,52-26720590-7,Persona 2613,Régimen Simplificado,"162.858,00",,
51714,FCC,87375426,10/1/2021,28/2/2021,null,Pendiente de pago,44-88313866-0,Persona 97,Régimen Simplificado,"2.121.794,00",,
65328,FCC,54527839,14/11/2015,21/11/2015,29/12/2015,Vencido,33-38852226-4,Empresa 1459 SAS,IVA Sujeto Exento,"4.066.591,00",,
34635,FCB,31590168,23/4/2015,2/5/2015,8/6/2015,Vencido,38-67311355-2,Empresa 2119 S.A.,Régimen Simplificado,"4.440.622,00",,
92341,FCC,60304181,29/11/2014,19/1/2015,4/12/2014,Pagado,88-24027818-2,Persona 1734,Responsable Inscripto,"3.315.113,00",,
96565,FCC,67993246,24/12/2023,16/2/2024,15/2/2024,Pagado,59-97975157-0,Empresa 489 SRL,Responsable Inscripto,"3.489.151,00",,
23483,FCC,76640410,2/10/2020,19/11/2020,5/11/2020,Pagado,66-65328141-7,Empresa 1011 SRL,Régimen Simplificado,"4.684.291,00",,
75338,FCEA,76817323,4/6/2022,17/7/2022,5/7/2022,Pagado,28-66070486-6,Persona 1574,Responsable Inscripto,"3.597.845,00",,
83303,FCB,46097082,19/11/2019,21/11/2019,29/11/2019,Vencido,46-58212591-5,Persona 723,Responsable Inscripto,"4.165.242,00",,
81862,FCB,98374344,11/7/2022,22/7/2022,2/8/2022,Vencido,67-91954295-1,Persona 2201,Responsable Inscripto,"2.200.074,00",,
95025,FCA,86690967,22/7/2019,31/8/2019,21/8/2019,Pagado,61-44263657-8,Persona 1898,Responsable Inscripto,"1.800.763,00",,
48782,FCA,44506059,28/5/2014,22/7/2014,29/6/2014,Pagado,37-75153335-8,Empresa 1099 SAS,Responsable Inscripto,"3.947.034,00",,
54808,FCA,13471433,19/2/2023,2/3/2023,null,Pendiente de pago,36-98546635-0,Persona 2235,Régimen Simplificado,"350.342,00",,
42516,FCB,92107997,30/7/2018,19/8/2018,6/8/2018,Pagado,36-76739481-0,Empresa 115 SRL,IVA Sujeto Exento,"2.962.726,00",,
42498,FCB,43680751,17/8/2019,21/9/2019,30/9/2019,Vencido,24-95124865-4,Empresa 726 S.A.,Régimen Simplificado,"421.363,00",,
61401,FCC,69855410,24/6/2020,25/7/2020,7/8/2020,Vencido,80-73574072-4,Empresa 2718 SAS,IVA Sujeto Exento,"374.984,00",,
81758,FCA,41969262,12/8/2023,11/9/2023,6/10/2023,Vencido,80-73593575-9,Empresa 119 SRL,Responsable Inscripto,"1.792.533,00",,
72349,FCEA,85989164,20/6/2017,1/8/2017,null,Pendiente de pago,62-21381453-3,Empresa 62 SAS,IVA Sujeto Exento,"3.376.102,00",,
83740,FCB,19192930,29/1/2017,26/3/2017,null,Pendiente de pago,61-91986291-6,Empresa 1443 SRL,IVA Sujeto Exento,"3.218.792,00",,
79728,FCC,64865338,21/7/2023,22/7/2023,16/9/2023,Vencido,61-55374457-5,Empresa 706 SAS,Régimen Simplificado,"4.752.836,00",,
43397,FCB,94971470,18/8/2018,13/10/2018,null,Pendiente de pago,23-88015035-4,Empresa 1593 SAS,Responsable Inscripto,"4.531.732,00",,
32667,FCC,88878488,11/12/2024,7/1/2025,22/1/2025,Vencido,12-54154602-8,Persona 2305,IVA Sujeto Exento,"81.734,00",,
18010,FCEA,46603059,19/11/2024,18/12/2024,null,Pendiente de pago,85-12114145-2,Persona 1183,IVA Sujeto Exento,"319.729,00",,
16862,FCC,33601559,13/8/2016,3/9/2016,23/8/2016,Pagado,74-83115626-4,Empresa 2415 SRL,Responsable Inscripto,"3.499.492,00",,
48751,FCB,39249988,3/10/2017,18/11/2017,25/11/2017,Vencido,69-58062912-3,Persona 2195,IVA Sujeto Exento,"4.316.035,00",,
99852,FCB,45472448,15/9/2018,6/11/2018,4/11/2018,Pagado,67-54882512-2,Empresa 2899 SRL,Responsable Inscripto,"4.295.535,00",,
24064,FCC,87043637,22/9/2016,16/11/2016,11/11/2016,Pagado,96-39345120-6,Persona 1517,IVA Sujeto Exento,"4.651.583,00",,
99852,FCA,56514130,25/2/2020,7/4/2020,14/4/2020,Vencido,67-54882512-2,Empresa 2899 SRL,Responsable Inscripto,"3.725.382,00",,
24792,FCB,56427082,9/4/2023,17/4/2023,17/5/2023,Vencido,79-12000001-0,Persona 2246,Responsable Inscripto,"2.737.463,00",,
50822,FCB,10251385,29/1/2015,27/3/2015,null,Pendiente de pago,30-36263360-8,Persona 1210,IVA Sujeto Exento,"2.330.491,00",,
14526,FCB,30935561,31/8/2020,4/10/2020,12/10/2020,Vencido,24-35416759-8,Persona 1428,Responsable Inscripto,"3.095.251,00",,
47298,FCC,34303039,17/11/2015,24/11/2015,26/11/2015,Vencido,16-49741784-2,Empresa 515 SAS,IVA Sujeto Exento,"83.967,00",,
32577,FCC,50903182,31/1/2016,7/2/2016,16/2/2016,Vencido,31-10170246-0,Empresa 2084 S.A.,IVA Sujeto Exento,"122.985,00",,
18138,FCA,34481059,6/2/2020,19/3/2020,23/2/2020,Pagado,22-93112886-7,Empresa 616 SAS,Régimen Simplificado,"778.715,00",,
86599,FCB,35274843,29/6/2017,22/7/2017,1/7/2017,Pagado,31-39466881-7,Persona 2217,IVA Sujeto Exento,"4.615.818,00",,
34118,FCB,71564424,26/7/2018,7/9/2018,23/9/2018,Vencido,65-31296467-0,Empresa 2342 SRL,Responsable Inscripto,"689.704,00",,
90381,FCEA,92026284,6/4/2016,5/6/2016,null,Pendiente de pago,29-57348541-5,Empresa 623 SRL,Responsable Inscripto,"4.229.485,00",,
28216,FCA,66986169,14/4/2023,20/4/2023,5/5/2023,Vencido,51-77009030-4,Empresa 63 SAS,Régimen Simplificado,"4.337.789,00",,
57461,FCC,52317725,25/8/2018,18/9/2018,8/10/2018,Vencido,93-40985404-6,Persona 2078,Responsable Inscripto,"4.569.919,00",,
54835,FCB,88627221,24/3/2014,9/5/2014,null,Pendiente de pago,53-13264401-1,Empresa 734 SRL,IVA Sujeto Exento,"3.286.448,00",,
44680,FCB,31432659,17/5/2024,13/7/2024,null,Pendiente de pago,90-84253369-6,Persona 2350,IVA Sujeto Exento,"4.528.519,00",,
11694,FCEA,27061684,4/11/2017,28/12/2017,1/12/2017,Pagado,51-78673288-3,Persona 2302,Régimen Simplificado,"3.823.507,00",,
47126,FCB,60447971,31/1/2018,6/2/2018,null,Pendiente de pago,18-82222140-8,Empresa 1085 S.A.,IVA Sujeto Exento,"4.312.278,00",,
39133,FCA,74727479,13/12/2017,5/2/2018,26/1/2018,Pagado,43-94427447-4,Persona 2873,Responsable Inscripto,"1.719.176,00",,
62998,FCA,12943327,20/2/2023,28/2/2023,null,Pendiente de pago,68-44115597-0,Persona 1794,Responsable Inscripto,"1.179.876,00",,
20014,FCB,29529711,31/3/2018,30/5/2018,null,Pendiente de pago,76-47358896-1,Persona 1849,Régimen Simplificado,"978.209,00",,
51967,FCA,85457499,16/7/2019,3/9/2019,21/8/2019,Pagado,47-60721334-8,Persona 1003,Responsable Inscripto,"917.072,00",,
95025,FCC,22258050,8/4/2023,30/5/2023,8/5/2023,Pagado,61-44263657-8,Persona 1898,Responsable Inscripto,"4.889.984,00",,
65944,FCC,97538285,4/10/2024,20/10/2024,26/11/2024,Vencido,36-54377176-4,Persona 2834,IVA Sujeto Exento,"3.790.996,00",,
93290,FCB,44681583,11/2/2022,19/3/2022,null,Pendiente de pago,38-81922635-2,Empresa 2233 S.A.,Régimen Simplificado,"2.785.828,00",,
16643,FCEA,24687696,12/3/2019,26/3/2019,29/3/2019,Vencido,51-42274772-9,Empresa 1401 SRL,Régimen Simplificado,"3.975.542,00",,
63273,FCA,98495187,29/4/2019,4/5/2019,9/6/2019,Vencido,45-63219122-6,Empresa 2691 SRL,IVA Sujeto Exento,"4.910.573,00",,
84155,FCEA,95147068,3/8/2014,10/9/2014,19/9/2014,Vencido,91-37931560-4,Persona 1216,IVA Sujeto Exento,"754.309,00",,
95693,FCB,37521549,20/12/2022,3/2/2023,null,Pendiente de pago,66-50578436-9,Persona 859,Responsable Inscripto,"3.458.416,00",,
16643,FCA,42395218,11/4/2018,12/5/2018,12/4/2018,Pagado,51-42274772-9,Empresa 1401 SRL,Régimen Simplificado,"2.237.771,00",,
91670,FCB,98234150,31/3/2020,8/4/2020,null,Pendiente de pago,83-47572663-5,Empresa 1724 SAS,IVA Sujeto Exento,"3.660.183,00",,
77201,FCEA,86974022,30/4/2017,16/6/2017,null,Pendiente de pago,54-65043389-0,Empresa 2373 SAS,Régimen Simplificado,"4.163.335,00",,
19711,FCC,62610678,6/11/2019,23/11/2019,23/12/2019,Vencido,32-98927887-3,Empresa 2254 SRL,Responsable Inscripto,"3.819.887,00",,
73340,FCC,78036644,3/5/2016,12/6/2016,null,Pendiente de pago,70-37394424-6,Persona 499,IVA Sujeto Exento,"3.748.388,00",,
56395,FCEA,50437188,18/6/2024,7/8/2024,null,Pendiente de pago,36-57828380-7,Persona 821,Régimen Simplificado,"1.576.964,00",,
63195,FCEA,13490382,29/12/2018,6/2/2019,9/2/2019,Vencido,40-84400762-1,Persona 1797,Régimen Simplificado,"1.271.666,00",,
93811,FCB,78139558,12/1/2021,19/2/2021,7/2/2021,Pagado,54-55862659-4,Empresa 157 SAS,IVA Sujeto Exento,"2.257.592,00",,
97433,FCC,13873322,21/7/2021,15/9/2021,18/8/2021,Pagado,67-20143708-7,Empresa 1620 SAS,Responsable Inscripto,"2.349.206,00",,
18138,FCB,92131705,24/4/2015,12/6/2015,13/5/2015,Pagado,22-93112886-7,Empresa 616 SAS,Régimen Simplificado,"836.186,00",,
55011,FCA,10555803,17/7/2021,18/7/2021,15/9/2021,Vencido,61-72928909-0,Empresa 2797 SAS,Régimen Simplificado,"658.298,00",,
12775,FCC,21886105,26/6/2017,16/7/2017,2/7/2017,Pagado,98-65218323-6,Empresa 1534 SAS,Responsable Inscripto,"2.486.966,00",,
43574,FCC,18350189,28/11/2024,28/12/2024,12/1/2025,Vencido,58-33619148-6,Persona 590,IVA Sujeto Exento,"2.593.568,00",,
48751,FCA,53915847,7/6/2024,3/7/2024,6/8/2024,Vencido,69-58062912-3,Persona 2195,IVA Sujeto Exento,"1.504.163,00",,
64247,FCB,19670789,26/3/2018,12/4/2018,28/3/2018,Pagado,64-28881496-1,Persona 2143,Régimen Simplificado,"2.278.045,00",,
11235,FCEA,30551044,13/2/2024,2/3/2024,14/2/2024,Pagado,39-54765908-5,Persona 348,Responsable Inscripto,"3.052.698,00",,
16210,FCB,57970432,18/6/2018,16/8/2018,19/7/2018,Pagado,46-29847230-6,Persona 191,Régimen Simplificado,"224.303,00",,
31220,FCB,29451141,2/6/2014,14/7/2014,null,Pendiente de pago,37-60255124-8,Empresa 2442 S.A.,IVA Sujeto Exento,"208.319,00",,
12710,FCEA,24686783,10/12/2015,30/12/2015,null,Pendiente de pago,24-49199878-2,Empresa 2154 SRL,Régimen Simplificado,"755.047,00",,
23599,FCB,67340421,29/3/2015,22/4/2015,null,Pendiente de pago,24-45525912-5,Empresa 134 SAS,Responsable Inscripto,"2.663.674,00",,
39541,FCB,68045700,4/4/2022,27/5/2022,7/5/2022,Pagado,71-87400792-6,Empresa 1596 S.A.,Régimen Simplificado,"4.706.542,00",,
79505,FCA,99743764,18/7/2015,23/7/2015,21/7/2015,Pagado,68-66691348-5,Empresa 1925 S.A.,Responsable Inscripto,"3.688.321,00",,
45317,FCC,24122013,3/11/2021,14/11/2021,26/11/2021,Vencido,74-70344245-4,Persona 2190,IVA Sujeto Exento,"2.276.543,00",,
93088,FCB,17771961,23/4/2015,20/5/2015,null,Pendiente de pago,83-14196301-8,Persona 766,Responsable Inscripto,"3.310.302,00",,
53290,FCB,42070603,9/4/2019,17/4/2019,27/5/2019,Vencido,77-72047648-5,Persona 1413,Responsable Inscripto,"3.121.619,00",,
95456,FCB,25087490,1/6/2022,4/7/2022,9/6/2022,Pagado,34-29525398-7,Persona 624,Responsable Inscripto,"471.767,00",,
67813,FCA,15755488,18/2/2018,23/3/2018,12/4/2018,Vencido,61-99106541-2,Persona 2767,Responsable Inscripto,"966.854,00",,
16445,FCA,72841326,1/8/2019,11/9/2019,25/8/2019,Pagado,54-76480120-0,Empresa 2780 SRL,Responsable Inscripto,"71.724,00",,
94714,FCEA,42896126,9/4/2022,17/4/2022,28/4/2022,Vencido,17-27837218-7,Empresa 663 SRL,IVA Sujeto Exento,"1.318.767,00",,
79728,FCA,83774734,15/11/2024,7/1/2025,10/1/2025,Vencido,61-55374457-5,Empresa 706 SAS,Régimen Simplificado,"2.045.481,00",,
29351,FCEA,21968810,20/6/2019,9/7/2019,26/7/2019,Vencido,37-99655313-9,Persona 1669,Responsable Inscripto,"1.559.205,00",,
99852,FCB,95208606,11/7/2022,3/9/2022,17/8/2022,Pagado,67-54882512-2,Empresa 2899 SRL,Responsable Inscripto,"3.240.963,00",,
74106,FCEA,17325397,9/9/2018,6/11/2018,24/10/2018,Pagado,19-75529075-0,Persona 210,Régimen Simplificado,"2.050.581,00",,
10503,FCB,61934616,12/11/2022,14/11/2022,5/1/2023,Vencido,78-87308709-6,Empresa 439 SAS,Régimen Simplificado,"3.892.947,00",,
12710,FCC,60597711,28/9/2018,26/11/2018,16/11/2018,Pagado,24-49199878-2,Empresa 2154 SRL,Régimen Simplificado,"606.845,00",,
48389,FCC,69531029,12/1/2018,15/2/2018,13/3/2018,Vencido,15-80304325-7,Empresa 205 SRL,IVA Sujeto Exento,"2.475.981,00",,
74860,FCC,47726682,26/5/2016,9/6/2016,9/6/2016,Vencido,74-99448588-3,Persona 52,Responsable Inscripto,"3.917.269,00",,
14488,FCB,15112569,3/11/2019,30/12/2019,13/11/2019,Pagado,59-70493226-2,Empresa 2888 S.A.,Régimen Simplificado,"693.686,00",,
14702,FCC,19419687,11/12/2014,8/1/2015,null,Pendiente de pago,57-44067214-0,Empresa 2594 SRL,Régimen Simplificado,"2.301.584,00",,
50334,FCC,55730927,31/3/2019,13/5/2019,16/4/2019,Pagado,47-62729198-3,Empresa 1911 SRL,Régimen Simplificado,"1.010.327,00",,
61810,FCC,82280813,2/11/2015,13/12/2015,1/12/2015,Pagado,33-87540071-8,Empresa 1831 S.A.,Responsable Inscripto,"4.966.594,00",,
47503,FCB,50961702,11/9/2021,17/10/2021,26/10/2021,Vencido,87-37281199-7,Empresa 1905 SAS,Responsable Inscripto,"3.894.845,00",,
76086,FCB,45112815,22/12/2024,24/1/2025,null,Pendiente de pago,12-91443511-9,Persona 1316,Régimen Simplificado,"391.813,00",,
12775,FCA,89758805,27/2/2022,18/4/2022,null,Pendiente de pago,98-65218323-6,Empresa 1534 SAS,Responsable Inscripto,"4.930.187,00",,
18985,FCB,82410564,9/8/2024,21/8/2024,18/8/2024,Pagado,84-54383426-5,Empresa 197 S.A.,Responsable Inscripto,"1.951.995,00",,
25921,FCC,22786855,9/3/2018,20/3/2018,null,Pendiente de pago,49-42627842-4,Persona 155,Responsable Inscripto,"59.943,00",,
74106,FCB,93797097,25/5/2016,21/6/2016,2/6/2016,Pagado,19-75529075-0,Persona 210,Régimen Simplificado,"4.898.118,00",,
46232,FCC,30787307,10/1/2022,17/1/2022,31/1/2022,Vencido,40-46010193-8,Empresa 1321 S.A.,Régimen Simplificado,"2.397.736,00",,
36265,FCC,57374750,22/8/2017,6/9/2017,null,Pendiente de pago,18-84249661-8,Persona 80,IVA Sujeto Exento,"2.298.879,00",,
11754,FCA,85923627,9/4/2016,20/5/2016,31/5/2016,Vencido,22-68928039-7,Empresa 669 SRL,Responsable Inscripto,"429.508,00",,
48389,FCB,40904791,24/4/2019,10/6/2019,2/6/2019,Pagado,15-80304325-7,Empresa 205 SRL,IVA Sujeto Exento,"4.008.104,00",,
61401,FCC,43930482,19/4/2024,15/6/2024,null,Pendiente de pago,80-73574072-4,Empresa 2718 SAS,IVA Sujeto Exento,"2.104.353,00",,
82806,FCC,98940449,8/12/2021,22/1/2022,13/1/2022,Pagado,61-73565954-8,Empresa 1004 SRL,IVA Sujeto Exento,"3.966.223,00",,
91670,FCB,22814765,9/4/2020,4/5/2020,30/5/2020,Vencido,83-47572663-5,Empresa 1724 SAS,IVA Sujeto Exento,"1.134.176,00",,
29351,FCB,49697861,26/1/2019,27/1/2019,7/2/2019,Vencido,37-99655313-9,Persona 1669,Responsable Inscripto,"1.078.627,00",,
32534,FCEA,78571275,14/8/2023,22/9/2023,16/8/2023,Pagado,12-87737996-2,Empresa 196 SRL,Régimen Simplificado,"4.294.378,00",,
58828,FCA,90862877,9/7/2022,27/8/2022,10/7/2022,Pagado,92-50222471-6,Empresa 2838 SAS,Responsable Inscripto,"2.435.621,00",,
76235,FCEA,65464066,13/8/2022,3/9/2022,28/8/2022,Pagado,71-95358903-9,Persona 2527,Régimen Simplificado,"2.898.948,00",,
54763,FCB,86954459,1/7/2020,26/7/2020,3/8/2020,Vencido,15-23123980-1,Empresa 1382 SRL,IVA Sujeto Exento,"1.243.662,00",,
10669,FCEA,51808011,2/12/2024,10/12/2024,28/1/2025,Vencido,76-70194179-5,Empresa 2869 SRL,Responsable Inscripto,"4.659.254,00",,
22343,FCA,56683341,13/10/2014,2/11/2014,21/10/2014,Pagado,33-80959587-8,Persona 1860,Responsable Inscripto,"4.648.721,00",,
42516,FCA,45426551,6/4/2019,12/4/2019,3/5/2019,Vencido,36-76739481-0,Empresa 115 SRL,IVA Sujeto Exento,"2.965.604,00",,
84366,FCC,64002300,13/11/2024,6/12/2024,null,Pendiente de pago,30-67749466-6,Persona 2543,IVA Sujeto Exento,"98.458,00",,
34575,FCEA,26732362,14/5/2024,8/7/2024,2/7/2024,Pagado,58-88205417-9,Persona 1031,Régimen Simplificado,"194.253,00",,
19192,FCA,40018675,24/10/2020,13/11/2020,28/10/2020,Pagado,65-52707313-3,Empresa 288 SAS,Régimen Simplificado,"4.989.235,00",,
65328,FCB,83466497,9/2/2014,6/3/2014,2/4/2014,Vencido,33-38852226-4,Empresa 1459 SAS,IVA Sujeto Exento,"285.578,00",,
22159,FCC,65807933,28/3/2020,8/5/2020,2/5/2020,Pagado,65-54293764-2,Persona 1245,Responsable Inscripto,"4.545.946,00",,
10976,FCA,76428380,1/3/2016,8/3/2016,25/4/2016,Vencido,30-99482197-6,Empresa 50 S.A.,IVA Sujeto Exento,"1.454.018,00",,
99292,FCEA,62978128,9/5/2024,1/6/2024,16/6/2024,Vencido,14-79612831-1,Persona 809,Responsable Inscripto,"1.911.787,00",,
61810,FCC,14796712,28/7/2022,15/9/2022,19/8/2022,Pagado,33-87540071-8,Empresa 1831 S.A.,Responsable Inscripto,"2.767.836,00",,
45982,FCC,16394460,3/6/2019,17/7/2019,null,Pendiente de pago,69-64957967-7,Persona 960,Responsable Inscripto,"4.154.869,00",,
92944,FCB,71656347,22/9/2020,10/11/2020,8/10/2020,Pagado,69-17873342-8,Persona 2550,Régimen Simplificado,"4.863.995,00",,
64759,FCEA,74387298,6/5/2022,24/5/2022,null,Pendiente de pago,90-87222020-4,Persona 1620,IVA Sujeto Exento,"287.874,00",,
62404,FCEA,94470607,6/11/2015,20/11/2015,null,Pendiente de pago,80-57545592-8,Persona 1877,Régimen Simplificado,"1.621.039,00",,
18138,FCEA,77149903,9/9/2020,5/10/2020,19/9/2020,Pagado,22-93112886-7,Empresa 616 SAS,Régimen Simplificado,"130.664,00",,
33805,FCB,46661111,16/9/2014,7/11/2014,12/10/2014,Pagado,39-24740191-5,Empresa 446 SAS,Régimen Simplificado,"1.793.076,00",,
32047,FCEA,84844506,18/9/2022,20/9/2022,null,Pendiente de pago,49-57493613-2,Persona 953,Régimen Simplificado,"1.418.864,00",,
71895,FCA,93245923,24/6/2024,19/7/2024,12/8/2024,Vencido,50-20430021-6,Empresa 789 SRL,IVA Sujeto Exento,"1.281.953,00",,
54125,FCC,39788904,19/11/2020,30/11/2020,null,Pendiente de pago,92-21154639-3,Empresa 2471 SRL,Régimen Simplificado,"901.163,00",,
22840,FCB,38128728,27/7/2017,14/8/2017,29/7/2017,Pagado,81-95133562-0,Empresa 131 S.A.,Responsable Inscripto,"481.299,00",,
14702,FCA,56924884,10/9/2024,1/10/2024,25/9/2024,Pagado,57-44067214-0,Empresa 2594 SRL,Régimen Simplificado,"290.019,00",,
95693,FCA,28236789,12/9/2014,23/10/2014,null,Pendiente de pago,66-50578436-9,Persona 859,Responsable Inscripto,"2.861.177,00",,
45713,FCC,56662269,15/8/2019,26/9/2019,null,Pendiente de pago,75-99441517-5,Empresa 126 SAS,Régimen Simplificado,"1.573.875,00",,
29533,FCEA,71382576,9/4/2024,27/5/2024,24/4/2024,Pagado,88-88940504-4,Empresa 1068 S.A.,Régimen Simplificado,"4.874.954,00",,
